what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1420626277213
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1420626280068
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1420626353705
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1420626361299
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1420626368208
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1420626371358
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1420626442157
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420626448659
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420626449591
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420626450441
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420626493355
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420626497174
